臺北市,連勝文,中國國民黨,連勝文,http://www.facebook.com/652438848137404,我愛連勝文,http://www.facebook.com/249087998502438,Sean Lien,http://www.facebook.com/166219450083065,連勝文網路後援會,http://www.facebook.com/512870028817867,連勝文玉仙郁死五告宋,http://www.facebook.com/366516310172198,台北「連勝」─連勝文市長候選人後援會,http://www.facebook.com/706676622729838
臺北市,陳永昌,無
臺北市,李宏信,無,李宏信,http://www.facebook.com/741261185944752,信宏鋼鋁李政宏,http://www.facebook.com/411099538928685
臺北市,柯文哲,無,柯文哲,http://www.facebook.com/136845026417486,柯文哲,http://www.facebook.com/543656759040101,柯文哲 API 使用討論區,http://www.facebook.com/351047535061269,柯文哲 白色力量公民論壇,http://www.facebook.com/254057534768913,柯文哲擔任台北市長非官方社團,http://www.facebook.com/655310457854648
臺北市,馮光遠,無,馮光遠,http://www.facebook.com/277581822281583
臺北市,陳汝斌,三等國民公義人權自救黨
臺北市,趙衍慶,無
新北市,朱立倫,中國國民黨,朱立倫,http://www.facebook.com/10150145806225128,朱立倫,http://www.facebook.com/125356654153085,支持朱立倫選總統,http://www.facebook.com/779913782027595,朱立倫之友會❤️❤️,http://www.facebook.com/770644429632308,朱立倫網路後援會,http://www.facebook.com/335977543154443,NYU1991 朱立倫 後援會,http://www.facebook.com/569788709777197
新北市,游錫堃,民主進步黨,游錫堃,http://www.facebook.com/269120282538,游錫堃參選新北市長後援會,http://www.facebook.com/337191791204,游錫堃擔任新北市長非官方社團,http://www.facebook.com/412442642219232,『愛在新北.游您做起』--游錫堃－新北市長後援會,http://www.facebook.com/679147822132439
新北市,李進順,無,李順進後援會,http://www.facebook.com/168198786537511
桃園市,鄭文燦,民主進步黨,鄭文燦,http://www.facebook.com/333058400178329
桃園市,吳志揚,中國國民黨,John Wu (politician),http://www.facebook.com/190062604415636,吳志揚市長選舉後援會,http://www.facebook.com/1454728571431287,吳志揚之友會,http://www.facebook.com/850395158322162,國民黨桃園縣長候選人吳志揚網路競選團,http://www.facebook.com/162976173183
桃園市,許睿智,無,E2台灣人的睿智與期許,http://www.facebook.com/146862112063464
臺中市,胡志強,中國國民黨,胡志強,http://www.facebook.com/471406046303142,胡志強加油讚,http://www.facebook.com/1407837272839432,胡志強,http://www.facebook.com/131297026943199,胡志強 網路  後援會,http://www.facebook.com/1412832328983517,台中市市長胡志強選舉後援會,http://www.facebook.com/233749960151946,中國國民黨大台中胡志強臉書後援會,http://www.facebook.com/116361658401234
臺中市,林佳龍,民主進步黨,林佳龍,http://www.facebook.com/153819538009272,口水穿石 林佳龍,http://www.facebook.com/632474943534089,林佳龍,http://www.facebook.com/525780367545233,林佳龍擔任台中市長非官方社團,http://www.facebook.com/1474396906113883,就愛超偶♫{林利豪}ღ{杜佳琪}✰{謝博安}✡{張龍}♪,http://www.facebook.com/419601891456893
臺南市,黃秀霜,中國國民黨,黃秀霜,http://www.facebook.com/347438255403472,黃秀霜選舉後援會,http://www.facebook.com/626066504149719,"台南值得好,台南會更好,台南的曙光,支持黃秀霜",http://www.facebook.com/278771538963374
臺南市,賴清德,民主進步黨,賴清德,http://www.facebook.com/152472278103133,賴清德,http://www.facebook.com/643006849150258,賴清德,http://www.facebook.com/199230766760434,"賴清德""顧厝不力""~用選票趕走暴力拆除國父銅像共犯!",http://www.facebook.com/671422419588194,賴清德之4月4號公會,http://www.facebook.com/335290853199022,2014賴清德連任成功青年後援會,http://www.facebook.com/181569998685903
高雄市,楊秋興,中國國民黨,楊秋興,http://www.facebook.com/124943254204285,高雄打拼的市長楊秋興,http://www.facebook.com/479157445517527
高雄市,陳菊,民主進步黨,陳菊 (花媽) 市長,http://www.facebook.com/232716627404,Kiku Chen,http://www.facebook.com/111706892178723,陳菊,http://www.facebook.com/539243499469376,陳菊的後花園.avi,http://www.facebook.com/611086658939151,陳香菊豬宰科,http://www.facebook.com/205871146105516,公民731行動聯盟(陳菊下台全國大遊行),http://www.facebook.com/730624807005187
高雄市,周可盛,無
